Sample_id,GSM803665,GSM803666,GSM803667,GSM803668,GSM803669,GSM803670,GSM803671,GSM803672,GSM803723,GSM803724,GSM803725,GSM803726,GSM803727,GSM803728,GSM803729,GSM803730,GSM803781,GSM803782,GSM803783,GSM803784,GSM803785,GSM803786,GSM803787,GSM102682,GSM102683
244880_at,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,2,2
244881_at,7,7,6,8,8,8,7,8,7,7,7,8,8,8,7,8,6,6,6,8,7,6,8,287,85
244882_at,4,4,4,4,5,5,4,4,4,4,5,5,5,5,5,4,5,5,5,5,5,5,5,3,1
244883_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9
244884_at,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,16
244885_at,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,126,28
244886_at,5,4,4,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,4,4,5,4,4,33,4
244887_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,55,21
244888_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15
244889_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,17,13
244890_at,5,4,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,4,4,4,4,5,8,2
244891_x_at,2,3,3,3,3,2,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,8,1
266_s_at,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,3,3,3,3,3,3,3,548,492
31637_s_at,8,7,7,8,8,8,7,8,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,462,409
31799_at,5,5,6,5,5,5,6,5,5,6,6,5,5,5,5,5,5,5,6,5,5,5,5,92,62
31807_at,8,8,8,9,8,8,9,10,8,9,8,9,8,8,9,9,8,9,8,9,8,9,9,311,216
31826_at,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,8,8,253,216
31835_at,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,29,22
31837_at,8,9,9,8,10,9,9,8,8,9,9,8,10,9,9,8,8,9,9,8,9,9,8,272,184
31845_at,8,7,7,7,5,6,5,4,8,7,7,7,5,6,5,4,8,7,7,7,6,5,4,220,106
31846_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,491,405
31861_at,8,7,7,8,7,8,7,7,7,7,7,7,7,8,7,7,7,8,7,7,8,7,7,95,112
31874_at,9,8,9,7,8,10,6,7,8,8,10,7,8,10,6,8,8,8,10,7,10,6,8,777,442
32029_at,7,6,7,7,6,7,7,7,6,6,7,6,6,7,6,6,7,6,7,7,7,6,6,164,81
32032_at,7,8,8,8,8,8,8,8,7,8,8,8,8,8,8,8,7,8,8,8,8,8,8,194,140
32042_at,6,6,7,7,6,7,7,7,6,7,7,7,6,7,7,7,6,6,6,7,7,7,7,127,60
32062_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,103,86
32069_at,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,322,258
32088_at,6,5,5,6,5,5,6,6,6,5,5,6,5,5,6,5,6,5,5,6,4,6,5,79,35
32091_at,8,8,8,9,8,8,8,8,8,8,9,9,8,9,8,8,8,8,9,9,8,8,8,304,242
32094_at,6,7,7,6,6,6,6,6,6,7,7,7,6,6,7,6,6,6,7,7,6,6,6,104,90
32099_at,8,8,7,8,8,8,8,8,9,8,7,8,8,8,8,8,8,8,8,8,8,8,8,375,202
320_at,5,6,6,5,6,6,7,6,6,6,7,5,6,6,7,6,5,6,6,5,6,7,6,82,54
32128_at,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,3,189,298
32137_at,6,6,6,6,6,6,6,5,6,5,6,6,5,6,6,6,6,6,6,6,6,6,6,393,346
32209_at,9,8,7,7,7,7,8,7,9,8,7,7,7,7,8,7,9,7,7,7,7,7,7,308,247
32259_at,7,7,7,7,7,6,7,7,7,7,8,7,7,7,7,7,8,7,7,7,7,8,8,497,321
32402_s_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,7,7,49,37
32502_at,7,8,7,7,8,9,8,8,7,8,8,7,8,9,8,8,7,8,7,8,9,8,7,124,67
32540_at,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,28,10
32541_at,5,6,6,5,6,6,5,6,5,6,6,5,6,6,5,6,5,6,6,5,6,5,6,199,73
32625_at,5,5,9,5,5,5,5,5,5,5,9,5,5,5,5,5,5,5,9,5,6,5,5,157,36
32699_s_at,8,7,6,7,7,7,7,7,8,6,6,7,7,6,6,7,7,6,6,7,7,7,7,37,11
32723_at,7,8,7,7,8,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,7,7,109,48
32811_at,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,9,8,8,8,8,7,8,234,122
32836_at,8,8,9,8,9,8,9,8,8,9,9,8,9,8,10,8,9,9,9,8,9,9,8,197,299
32837_at,9,8,8,8,8,8,8,8,9,8,8,8,8,8,8,8,8,9,8,8,8,8,8,353,156
33132_at,9,8,8,8,8,9,8,8,9,8,9,8,8,9,9,9,9,8,8,8,9,8,9,326,122
33148_at,7,6,6,5,6,6,7,7,6,5,6,5,5,6,6,6,6,6,6,6,6,7,6,43,20
33197_at,5,4,6,5,4,4,4,4,4,4,6,4,4,4,5,4,5,4,7,5,4,4,4,51,25
33304_at,8,9,9,7,9,8,11,6,8,9,9,7,9,8,11,6,8,7,9,6,8,11,6,63,55
33307_at,8,8,7,9,8,9,8,8,8,9,7,9,8,9,8,8,8,8,7,9,9,8,8,104,32
33322_i_at,8,7,7,8,7,8,7,7,8,7,7,7,7,8,7,7,7,8,7,7,7,7,7,8961,7733
33323_r_at,5,5,5,6,5,6,5,5,5,5,5,5,5,7,5,5,5,6,5,5,5,5,5,9540,8329
33494_at,5,6,6,6,5,7,5,6,6,6,6,6,5,7,5,7,5,6,6,6,7,5,7,268,207
33579_i_at,7,6,6,7,6,7,6,7,7,6,6,7,6,7,6,6,7,6,6,6,7,6,7,25,8
33646_g_at,6,8,8,7,8,8,8,8,6,6,7,6,8,7,7,7,5,7,7,7,7,8,6,130,72
336_at,7,5,8,5,5,6,7,6,7,5,8,5,5,6,7,7,7,5,8,5,6,6,6,54,23
33736_at,6,7,6,6,7,6,6,6,6,7,6,6,7,6,7,6,6,7,6,6,6,6,6,134,48
33760_at,8,8,7,8,8,7,8,8,8,8,7,8,9,8,8,8,8,8,7,7,7,8,8,192,131
33767_at,3,10,3,3,3,3,5,3,3,10,3,3,3,3,5,3,3,3,3,3,3,5,3,25,13
33768_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,122,98
33778_at,7,8,8,8,9,8,8,8,7,8,8,7,8,8,8,8,7,8,8,7,8,8,8,297,164
33814_at,8,7,8,7,8,7,8,7,7,7,8,7,8,7,8,7,7,7,8,7,7,8,7,158,144
33850_at,7,7,7,7,7,7,7,7,8,8,8,7,7,7,7,7,8,8,7,7,8,7,7,233,133
34031_i_at,8,8,10,8,8,9,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,8,500,250
34063_at,6,5,5,5,5,6,6,6,6,5,5,5,5,5,5,5,6,5,5,6,5,6,5,27,19
34187_at,6,6,5,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,72,44
34206_at,7,7,7,6,7,8,7,7,8,7,7,7,7,8,8,8,8,7,7,6,9,8,7,174,120
34210_at,3,3,3,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,276,117
34221_at,7,7,7,8,8,8,8,8,7,8,7,8,8,8,8,8,7,8,7,8,8,8,8,106,111
34225_at,8,7,6,7,7,7,7,7,8,7,7,7,7,7,7,7,8,7,6,7,7,7,7,184,170
34260_at,7,7,6,6,7,7,6,6,7,7,6,7,7,7,7,7,7,7,6,7,7,7,7,56,61
34406_at,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,189,93
34408_at,8,6,7,6,8,7,7,6,8,6,7,6,8,7,8,7,8,6,6,6,7,7,6,110,65
34449_at,4,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,42,3
34471_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1
34478_at,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,25,14
34689_at,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,9,8,9,8,8,436,286
34697_at,6,5,6,5,6,6,6,6,5,6,6,5,6,6,6,6,5,5,5,5,5,6,6,84,34
34726_at,7,6,7,6,6,6,6,5,7,7,7,6,6,6,6,6,7,7,7,6,6,6,6,132,70
34764_at,7,8,8,7,8,8,7,7,8,8,8,7,8,9,7,8,8,8,8,8,9,8,8,158,79
34846_at,6,6,6,6,6,7,6,6,6,6,6,7,6,6,6,6,7,7,7,6,7,6,6,85,62
34858_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,7,7,160,117
34868_at,8,7,7,8,8,8,8,7,8,8,7,8,8,8,8,7,8,8,7,8,8,8,7,79,108
35147_at,6,6,8,6,5,6,9,6,6,7,8,6,5,6,9,6,5,6,8,7,6,10,6,267,229
35148_at,5,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,6,5,5,30,51
35150_at,7,8,7,8,8,7,7,7,7,7,7,8,8,7,7,7,7,8,7,8,7,7,7,144,124
35156_at,8,8,7,8,7,8,8,8,8,8,8,8,7,8,8,8,8,7,7,8,8,7,8,368,240
35160_at,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,137,119
35179_at,6,7,6,6,6,6,7,6,6,7,6,6,7,6,7,6,6,7,6,6,6,7,6,47,43
35201_at,9,8,8,8,9,8,8,8,8,8,8,8,9,8,8,8,9,8,8,9,8,8,8,466,140
35254_at,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,8,7,7,7,7,7,7,8,294,219
35265_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,8,8,8,8,89,82
35436_at,8,7,8,7,8,7,7,8,8,7,8,7,8,7,7,8,8,8,8,8,8,8,8,280,79
35617_at,6,6,6,6,6,6,6,5,6,6,6,7,6,6,6,6,6,6,6,6,6,6,5,100,90
35626_at,7,8,8,7,8,8,8,9,7,9,8,7,8,9,8,9,8,8,8,8,9,8,9,374,251
35666_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1399,748
35671_at,8,8,8,8,9,8,8,8,8,8,8,8,9,8,8,9,8,8,8,8,8,8,8,281,306
35685_at,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,9,9,9,9,369,234
35776_at,8,7,7,7,7,7,6,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,470,188
35820_at,7,9,8,8,10,9,9,8,7,9,9,8,10,9,9,9,7,8,9,8,9,9,8,618,425
35846_at,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6,6,6,6,6,76,56
35974_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,87,137
36004_at,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,7,8,7,7,7,88,82
36019_at,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,352,180
36030_at,8,7,8,7,8,6,8,8,8,8,8,7,8,6,8,9,8,8,8,8,7,9,9,325,154
36084_at,7,7,8,7,8,7,8,8,7,7,8,7,8,7,8,8,8,7,8,7,7,8,8,76,66
36129_at,9,9,10,9,9,9,10,9,9,9,10,9,9,9,10,10,9,9,10,9,9,10,9,1213,418
36475_at,7,8,7,6,8,7,8,9,7,8,7,6,8,7,8,9,7,8,8,7,8,8,9,67,61
36499_at,4,7,8,7,7,6,8,6,5,8,8,7,7,6,8,7,5,8,8,7,6,8,6,399,322
36545_s_at,5,5,6,5,7,6,6,5,5,6,6,5,7,6,6,5,5,5,6,5,6,6,5,113,70
36552_at,6,7,6,6,7,8,8,5,7,7,7,6,7,8,8,6,7,7,6,6,8,8,6,147,105
36553_at,6,7,8,7,8,7,4,9,6,7,8,7,8,7,5,10,7,7,8,7,7,5,10,632,334
36554_at,6,6,7,6,7,6,5,9,6,7,7,7,7,6,5,9,6,6,7,6,6,5,8,206,141
36564_at,6,7,7,7,8,8,8,8,6,8,8,7,8,8,8,7,7,7,7,7,8,8,7,113,103
36566_at,7,7,8,6,7,8,8,7,7,8,8,6,7,8,8,7,7,7,8,7,8,8,6,123,63
36612_at,6,7,6,5,6,7,6,7,6,7,6,5,6,7,6,7,6,6,5,5,7,6,7,194,100
36711_at,9,12,10,11,10,11,10,10,9,12,10,11,10,11,10,10,8,12,10,11,11,10,9,559,578
36742_at,5,4,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,5,4,4,4,4,4,15,30
36829_at,7,7,8,7,7,8,7,7,7,7,7,8,8,8,7,7,7,7,7,7,8,7,7,366,370
36830_at,7,8,7,6,7,8,8,7,7,7,7,5,7,8,8,7,6,7,7,6,8,8,6,376,155
36865_at,6,6,7,7,7,7,7,7,6,6,7,7,6,7,7,8,6,6,7,7,7,7,7,115,48
36888_at,7,7,7,7,7,6,7,7,6,7,7,6,7,6,7,7,6,7,7,6,6,7,7,156,123
36907_at,8,8,8,8,8,8,8,8,8,8,7,8,8,7,7,8,8,8,7,7,8,8,8,235,217
36920_at,4,5,5,6,5,4,5,5,4,5,5,6,5,5,5,5,4,5,5,6,4,5,5,132,80
36936_at,9,8,8,9,8,9,9,9,10,8,8,9,8,10,9,9,9,8,8,8,9,8,9,611,536
36994_at,10,11,12,11,11,11,11,11,10,11,12,11,11,11,12,11,10,11,12,11,11,11,10,1112,1103
37004_at,4,4,4,5,4,4,4,5,5,4,4,4,4,5,4,4,5,4,5,4,5,4,4,19,30
37005_at,6,10,9,8,11,10,11,11,7,11,9,8,11,10,11,11,6,10,9,8,10,11,10,1220,750
37012_at,9,10,9,10,11,9,10,10,9,10,9,10,11,9,10,10,9,10,9,9,9,10,10,1458,825
37020_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
37022_at,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,266,180
37028_at,8,8,7,8,8,7,8,8,8,8,7,8,8,7,9,7,8,7,7,7,7,8,7,198,386
37079_at,6,5,5,5,5,6,5,5,6,5,4,5,5,5,4,5,5,5,5,5,5,5,5,23,33
37117_at,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,5,4,98,63
37145_at,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15
37152_at,8,8,9,7,8,7,8,8,8,8,9,7,8,7,8,7,8,7,9,7,7,8,7,537,489
37170_at,4,4,4,4,5,4,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,37,40
37201_at,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,5,46,22
37226_at,6,5,5,6,5,5,5,5,6,6,5,6,5,5,5,5,5,5,5,6,5,5,5,54,46
37232_at,6,5,6,6,6,6,5,5,6,6,6,6,6,6,5,6,6,5,6,6,6,5,6,62,46
37254_at,6,6,6,6,6,6,6,6,6,7,7,6,6,6,7,6,6,6,6,7,6,7,7,224,139
37278_at,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,170,80
37384_at,6,8,8,6,7,8,7,7,6,9,8,6,8,8,7,8,6,9,8,6,8,7,8,220,100
37408_at,8,7,7,7,7,7,6,8,8,7,7,7,7,7,7,8,8,7,7,7,7,7,8,1215,502
37424_at,7,6,7,7,7,6,6,6,7,6,7,7,7,6,6,7,7,6,7,7,6,6,6,97,59
37425_g_at,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,53,49
37433_at,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,5,5,5,79,48
37462_i_at,7,6,6,6,6,7,6,7,7,7,6,7,7,7,7,7,7,6,6,7,6,6,7,110,87
37512_at,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,57,6
37547_at,3,3,3,4,3,4,4,3,3,3,3,4,3,3,4,3,3,3,3,3,4,4,4,58,24
37549_g_at,5,6,6,6,6,7,7,6,5,6,6,6,6,7,7,7,5,6,6,6,7,6,7,104,87
37566_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,17
37577_at,6,6,7,6,5,6,6,6,7,6,7,6,5,6,6,5,6,6,7,5,6,6,5,143,88
37586_at,6,5,5,5,6,5,5,5,6,6,6,5,6,5,6,6,6,6,5,5,5,6,6,61,42
37590_g_at,5,5,5,5,5,4,4,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5,5,215,122
37652_at,6,7,7,6,8,7,7,7,6,7,7,7,8,7,7,7,7,7,7,7,7,7,8,134,148
37793_r_at,5,5,5,5,4,5,4,4,4,4,5,4,4,5,4,4,4,4,4,4,5,4,4,45,27
37796_at,6,6,7,7,6,6,7,6,6,6,7,7,6,6,6,6,6,7,7,7,6,6,6,100,78
37802_r_at,4,4,5,4,4,4,5,4,4,4,5,3,4,4,4,3,4,4,4,4,4,4,4,29,45
37831_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7,7,7,7,7,36,68
37860_at,7,7,7,6,7,7,7,7,7,7,7,6,6,7,7,7,7,6,6,6,7,7,7,208,88
37872_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,198,135
37892_at,3,3,9,5,9,3,8,3,3,3,9,5,9,3,8,3,3,3,9,4,3,9,3,151,10
37943_at,6,6,8,6,7,8,7,7,6,7,8,6,7,8,7,7,6,6,8,6,9,8,6,200,128
37950_at,7,8,9,8,8,8,7,8,7,8,8,8,8,8,7,8,8,8,9,8,8,7,8,138,102
37953_s_at,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,16,17
37965_at,7,9,8,6,9,8,8,8,7,9,8,7,9,8,8,8,7,8,8,7,8,8,8,69,51
37966_at,7,8,8,6,9,9,8,8,6,9,8,6,9,9,8,8,7,8,8,7,8,8,8,118,61
37986_at,5,5,5,5,6,7,6,5,5,5,5,5,6,6,6,5,5,5,5,5,6,6,5,53,17
37996_s_at,6,5,6,6,6,5,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,87,55
38037_at,6,6,5,7,6,7,6,7,6,6,6,7,6,7,6,7,7,6,6,7,7,6,7,84,207
38043_at,8,7,7,7,7,7,7,8,8,7,7,8,7,8,7,8,8,7,7,8,7,7,8,86,96
38069_at,8,9,9,8,9,10,10,9,8,9,9,9,9,10,10,8,8,9,9,9,10,10,8,226,219
38149_at,5,5,5,5,7,5,5,7,5,5,5,5,7,5,5,7,5,5,5,5,5,5,6,103,56
38157_at,8,7,8,7,8,7,8,7,8,8,8,8,8,7,8,7,8,7,8,7,6,7,7,83,41
38158_at,9,8,8,8,8,8,8,6,9,8,8,9,8,8,8,8,9,9,8,9,9,8,8,95,71
38241_at,5,5,6,5,6,6,5,5,5,5,6,5,6,6,5,6,4,4,6,5,6,5,5,223,118
38269_at,8,7,7,7,8,7,7,7,8,7,7,7,8,7,8,8,8,7,7,7,7,7,7,487,337
38290_at,6,6,6,6,5,6,6,5,7,6,6,6,5,6,6,6,7,6,6,6,6,6,6,113,87
38340_at,7,7,7,8,7,8,7,8,7,7,7,8,7,8,7,8,7,8,7,8,8,7,8,241,253
38398_at,7,7,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,122,104
38447_at,8,8,7,8,7,8,8,8,8,7,7,8,7,8,7,8,8,8,8,7,8,7,7,113,111
38487_at,6,5,5,6,5,6,5,6,5,5,5,6,5,5,5,5,5,5,5,5,5,5,6,328,161
38521_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,49,34
38671_at,6,7,9,9,6,7,8,6,6,7,9,9,7,7,8,7,6,6,9,9,7,8,7,628,264
38691_s_at,6,7,7,7,7,7,7,7,6,7,7,6,6,7,7,7,6,7,6,6,6,6,6,103,68
38703_at,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,9,9,9,8,9,9,9,9,565,228
38707_r_at,8,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,265,242
38710_at,9,8,8,8,8,9,9,8,9,8,8,8,8,9,9,8,9,8,8,8,8,8,8,272,210
38766_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,74,84
38892_at,6,6,7,6,6,6,7,6,6,6,7,6,6,6,7,5,6,6,6,6,6,6,6,359,159
38918_at,5,7,8,6,8,6,7,6,5,8,8,7,8,6,8,6,5,7,8,7,6,7,6,88,45
38964_r_at,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,356,253
39248_at,4,3,4,3,3,3,3,3,3,3,4,4,3,5,3,4,3,3,3,3,3,3,3,6204,4537
39249_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,597,447
39313_at,3,4,4,3,4,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,94,39
39318_at,5,5,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,8,25
39402_at,12,4,4,4,6,4,4,4,12,4,4,4,5,4,4,4,11,4,4,4,4,4,4,26,64
39548_at,5,6,6,5,8,6,5,5,5,6,6,5,8,6,6,5,5,6,6,5,5,6,5,59,27
39549_at,5,7,8,6,9,7,7,6,5,7,8,6,9,6,7,6,6,7,7,6,6,7,6,113,73
39582_at,5,6,5,5,5,5,5,5,6,6,6,5,5,5,6,5,6,6,6,6,5,5,5,302,218
39650_s_at,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5,98,59
396_f_at,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,158,143
39705_at,6,6,6,6,7,7,7,7,6,7,7,6,7,7,7,7,6,6,7,6,7,7,7,152,92
39729_at,3,11,10,4,8,3,10,3,3,11,11,5,8,5,10,4,3,11,10,3,3,10,3,1968,2063
39763_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,16,14
39817_s_at,9,8,9,8,8,8,9,8,9,8,9,8,8,8,9,9,9,8,9,8,8,8,9,204,138
39835_at,7,8,7,7,9,8,8,8,7,8,7,7,9,8,8,8,7,8,7,7,8,7,8,157,118
39854_r_at,10,9,9,10,9,9,9,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,339,286
39891_at,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,6,6,112,119
39966_at,5,5,5,5,4,6,4,4,4,5,5,5,4,5,5,5,4,5,5,5,6,4,5,32,48
40016_g_at,7,5,5,5,6,6,6,5,7,5,5,6,6,6,6,6,7,5,5,5,6,6,5,387,437
40020_at,7,6,6,7,5,6,6,5,7,6,6,7,6,6,6,6,8,6,6,7,6,6,6,27,17
40093_at,7,6,7,6,6,6,7,7,7,6,7,7,7,7,6,7,6,6,7,6,6,6,6,102,79
40148_at,8,4,4,6,5,5,6,6,8,4,4,6,4,5,5,6,8,3,4,6,5,5,6,119,31
40149_at,7,6,6,6,7,6,6,6,7,7,6,6,7,6,7,6,7,7,6,7,6,7,7,112,111
40189_at,11,11,11,10,10,11,10,11,11,11,10,10,10,11,10,10,11,11,10,10,11,11,11,1516,963
40225_at,8,9,8,8,8,9,8,8,8,9,8,8,9,9,8,9,8,9,8,9,9,8,9,572,447
40255_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,106,73
40273_at,6,6,6,6,6,6,6,6,6,6,6,7,7,6,7,6,6,6,6,6,6,6,6,58,55
40284_at,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
40359_at,8,7,7,8,7,8,7,7,8,7,7,8,8,8,7,8,8,8,8,8,8,7,8,184,189
40420_at,7,8,8,8,9,7,8,9,7,9,8,9,9,7,8,9,7,8,7,9,7,8,8,223,142
40446_at,9,8,9,9,8,8,8,9,9,8,9,9,8,8,9,8,9,8,9,9,8,8,8,538,357
40465_at,8,7,7,7,7,8,7,7,8,7,8,8,7,8,7,7,8,7,8,7,8,7,7,220,84
40472_at,7,7,7,7,7,7,7,6,8,7,7,7,7,7,7,7,7,7,7,7,7,6,7,147,137
40489_at,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,38,38
40524_at,5,4,5,5,4,4,4,4,5,4,4,5,4,4,4,4,5,4,4,6,4,4,4,126,101
40560_at,5,8,8,5,7,7,8,8,5,8,8,5,7,6,8,9,5,8,8,5,6,7,8,41,38
40562_at,8,8,7,7,8,7,8,8,8,7,7,7,8,7,8,7,7,7,7,7,7,7,7,404,201
40569_at,7,7,7,7,7,6,7,7,7,7,7,7,8,7,7,7,7,7,7,6,7,8,7,402,207
40612_at,4,5,4,4,5,4,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,5,5,130,73
40640_at,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,44,29
40665_at,2,3,2,4,2,2,3,3,2,2,3,3,2,2,3,2,2,2,3,4,3,3,2,38,34
40687_at,3,3,4,4,3,4,4,4,3,3,3,4,4,3,3,4,4,4,3,3,4,4,4,104,49
40829_at,8,7,7,7,8,7,7,8,7,8,7,7,7,7,7,7,7,7,7,7,7,7,7,245,214
40837_at,6,6,6,6,6,7,6,6,6,6,6,6,6,7,6,7,6,6,6,6,6,6,7,198,137
40850_at,8,7,7,7,7,7,7,8,7,7,7,7,8,8,7,8,8,7,7,7,8,7,8,34,52
41037_at,8,7,6,7,6,7,6,6,8,7,6,7,6,7,6,7,8,7,6,7,7,6,7,75,52
41047_at,8,9,9,8,9,8,9,9,8,9,9,8,9,8,9,8,8,8,9,7,8,8,8,383,474
41113_at,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,122,41
41160_at,8,8,8,8,8,9,8,8,8,9,8,9,8,9,9,8,8,8,8,8,9,8,8,231,182
41220_at,10,11,12,10,11,12,11,11,10,11,12,10,11,12,11,11,10,11,12,11,12,11,11,2243,1022
41329_at,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,7,6,5,6,6,247,139
41386_i_at,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,8,7,7,7,7,7,7,8,73,108
41387_r_at,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,221,151
41397_at,6,5,5,5,5,5,5,5,6,5,5,6,5,6,5,6,6,5,6,5,5,5,5,64,41
41469_at,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,19,79
